Timestamp,Acc_X1,Acc_Y1,Acc_Z1,Lin_X1,Lin_Y1,Lin_Z1,Gyr_X1,Gyr_Y1,Gyr_Z1,Euler_X1,Euler_Y1,Euler_Z1,Quat_W1,Quat_X1,Quat_Y1,Quat_Z1,Acc_X2,Acc_Y2,Acc_Z2,Lin_X2,Lin_Y2,Lin_Z2,Gyr_X2,Gyr_Y2,Gyr_Z2,Euler_X2,Euler_Y2,Euler_Z2,Quat_W2,Quat_X2,Quat_Y2,Quat_Z2
25814.0,-2.32,9.21,-1.06,0.19,-0.15,0.38,16.81,2.81,-18.63,18.56,-14.88,-98.75,0.64,0.75,0.08,-0.11,7.39,7.5,-0.71,1.19,-0.01,0.31,-17.63,10.19,62.88,320.38,39.25,-97.75,0.63,0.7,-0.25,0.23
25865.0,-1.77,8.26,-2.04,0.88,-1.02,-0.41,21.19,23.94,-20.0,18.94,-15.69,-99.94,0.64,0.76,0.09,-0.11,5.89,6.27,-0.59,-0.68,-0.95,0.18,-21.94,15.25,56.25,317.56,42.13,-96.13,0.63,0.69,-0.26,0.25
25917.0,-2.36,9.18,-2.69,0.38,-0.04,-0.86,19.0,2.56,-10.31,19.75,-16.38,-101.38,0.63,0.77,0.09,-0.11,7.35,7.38,-1.08,0.41,0.48,-0.49,-18.5,22.31,59.94,314.88,45.06,-94.88,0.63,0.67,-0.28,0.27
25970.0,-3.18,7.93,-1.9,-0.35,-1.21,0.16,33.19,19.56,-8.0,19.75,-16.75,-102.75,0.62,0.77,0.1,-0.11,7.0,6.2,-0.23,-0.18,0.0,-0.15,-14.94,21.63,57.63,311.31,48.5,-92.69,0.63,0.65,-0.29,0.29
26023.0,-3.08,8.48,-2.43,-0.29,-0.62,-0.13,3.81,2.63,-13.31,19.44,-16.5,-104.13,0.61,0.78,0.1,-0.1,7.89,7.11,-0.17,0.24,0.98,-0.04,-12.13,19.88,56.44,308.5,51.31,-91.25,0.63,0.64,-0.31,0.3
26078.0,-2.63,8.81,-2.72,0.37,-0.43,-0.15,17.75,-0.88,-2.44,19.69,-16.69,-105.19,0.6,0.78,0.1,-0.1,7.71,5.89,-0.62,-0.11,0.11,-0.62,-19.31,23.81,53.75,305.5,54.44,-88.63,0.63,0.62,-0.32,0.33
26133.0,-2.64,8.95,-2.57,0.16,-0.06,0.03,14.38,10.44,-3.19,19.38,-16.63,-106.13,0.6,0.79,0.11,-0.1,8.64,5.46,0.21,0.4,0.15,-0.04,-13.13,7.56,54.75,303.0,57.13,-87.13,0.63,0.61,-0.34,0.34
26190.0,-2.66,7.61,-3.19,0.16,-1.37,-0.46,10.38,5.94,-4.44,19.31,-16.69,-106.88,0.59,0.79,0.11,-0.1,7.68,4.64,0.15,-0.81,-0.22,-0.38,-25.38,18.88,52.13,300.56,60.06,-83.69,0.63,0.59,-0.35,0.36
26249.0,-2.71,8.59,-3.62,0.13,-0.41,-0.59,6.06,6.38,-4.75,19.25,-16.81,-107.63,0.59,0.8,0.11,-0.1,9.18,5.06,0.13,0.2,0.65,-0.2,-17.31,12.31,50.0,298.25,62.94,-80.56,0.63,0.57,-0.36,0.38
26304.0,-2.54,8.12,-2.8,0.29,-0.78,0.15,11.94,18.94,-4.38,18.5,-16.81,-108.5,0.58,0.8,0.12,-0.1,9.93,4.58,0.93,1.03,0.55,0.1,-10.88,3.75,48.25,296.25,65.19,-78.38,0.63,0.56,-0.38,0.39
26359.0,-2.14,8.61,-3.65,0.33,-0.02,-0.25,1.5,-2.0,0.5,18.75,-16.88,-108.69,0.58,0.8,0.12,-0.1,9.56,4.14,0.7,0.51,0.46,-0.23,-15.88,8.19,41.06,294.56,67.19,-75.75,0.62,0.55,-0.39,0.4
26412.0,-2.32,8.04,-2.93,0.5,-0.82,0.15,13.69,16.0,0.25,18.31,-16.69,-109.19,0.58,0.8,0.12,-0.09,8.31,3.3,1.27,-0.84,-0.03,0.23,-15.88,4.88,42.56,292.75,69.44,-72.06,0.62,0.53,-0.4,0.41
26463.0,-3.05,8.48,-3.63,-0.26,-0.35,-0.45,5.94,3.56,5.5,17.88,-16.44,-109.75,0.57,0.8,0.12,-0.09,9.26,2.96,1.53,-0.36,-0.25,0.07,-21.13,4.13,44.31,291.38,71.31,-68.44,0.62,0.52,-0.41,0.42
26515.0,-1.48,8.47,-3.48,1.27,-0.35,-0.24,10.94,-3.19,1.88,18.0,-16.31,-110.13,0.57,0.81,0.12,-0.09,9.5,2.64,0.55,0.12,0.06,-0.72,-19.63,14.38,37.44,290.25,72.88,-63.56,0.62,0.51,-0.42,0.43
26566.0,-2.47,8.53,-4.25,0.23,-0.27,-0.92,5.38,12.0,1.75,17.31,-16.0,-110.69,0.57,0.81,0.12,-0.09,9.07,2.16,0.86,-0.36,-0.09,-0.52,-9.44,6.38,37.81,288.81,74.25,-58.44,0.61,0.49,-0.43,0.44
26618.0,-2.79,8.35,-3.28,-0.56,-0.43,-0.35,7.94,11.13,-1.25,16.5,-15.81,-111.25,0.56,0.81,0.12,-0.08,9.04,2.49,1.5,-0.44,0.49,0.02,-8.44,12.94,29.13,287.63,75.25,-53.38,0.61,0.48,-0.44,0.45
26671.0,-2.83,8.52,-2.93,-0.18,-0.24,0.54,8.5,7.63,2.06,16.06,-15.63,-111.63,0.56,0.81,0.13,-0.08,9.39,1.66,2.12,-0.12,-0.09,0.58,-12.25,2.88,25.88,286.63,76.13,-48.63,0.61,0.48,-0.44,0.45
26722.0,-2.11,8.2,-4.1,0.5,-0.56,-0.57,3.13,-9.5,4.75,16.19,-15.5,-111.94,0.56,0.82,0.12,-0.08,9.14,1.53,1.26,-0.39,-0.02,-0.36,-16.25,9.25,20.56,286.06,76.75,-42.69,0.61,0.46,-0.45,0.46
26774.0,-2.04,8.02,-3.44,0.55,-0.73,0.11,3.13,6.56,4.13,16.19,-15.31,-112.06,0.56,0.82,0.12,-0.08,9.38,0.78,0.87,-0.35,-0.75,-0.79,-8.06,-1.31,19.81,285.44,77.38,-39.06,0.61,0.46,-0.45,0.46
26825.0,-2.51,8.6,-4.41,0.06,-0.14,-0.81,4.63,-1.0,-0.75,16.13,-15.25,-112.31,0.56,0.82,0.12,-0.08,9.64,1.52,1.4,0.06,0.28,-0.28,-0.38,0.75,10.38,285.0,77.63,-36.31,0.61,0.45,-0.46,0.47
26878.0,-3.16,8.45,-2.91,-0.52,-0.11,0.5,2.81,-1.31,-2.06,16.5,-15.5,-112.31,0.56,0.82,0.12,-0.08,9.77,1.14,2.43,0.18,-0.04,0.74,-2.06,-1.06,3.56,284.69,77.81,-35.06,0.61,0.45,-0.46,0.47
26934.0,-2.69,8.54,-3.7,-0.04,-0.19,-0.12,-1.88,-18.25,3.38,17.25,-15.69,-112.19,0.56,0.82,0.12,-0.09,10.05,1.24,1.62,0.47,-0.01,-0.01,7.94,-11.31,-14.56,284.94,77.81,-37.44,0.61,0.46,-0.46,0.47
26991.0,-2.6,8.39,-4.55,0.08,-0.36,-1.08,-8.38,-14.81,0.44,18.25,-15.88,-111.63,0.56,0.82,0.11,-0.09,10.43,1.9,1.05,0.75,0.34,-0.31,15.19,-13.0,-39.25,286.13,77.31,-46.0,0.61,0.47,-0.45,0.46
27048.0,-2.5,8.8,-3.54,0.22,0.06,0.11,-14.69,-10.63,-1.25,19.13,-16.25,-110.69,0.57,0.81,0.11,-0.1,10.06,2.4,2.16,0.55,0.41,0.81,22.38,-15.25,-59.81,287.94,75.81,-55.88,0.61,0.49,-0.44,0.44
27107.0,-2.88,8.59,-3.44,0.07,-0.22,-0.38,-8.13,-4.69,1.44,19.31,-16.38,-109.88,0.57,0.81,0.11,-0.1,9.88,3.18,1.27,0.51,0.48,0.21,21.06,-24.44,-79.63,291.31,72.75,-68.5,0.61,0.51,-0.43,0.42
27161.0,-2.82,8.48,-3.74,-0.06,-0.38,-0.61,-8.75,-5.19,2.13,19.25,-16.25,-109.44,0.57,0.81,0.11,-0.1,9.8,3.37,-0.04,0.63,-0.01,-0.82,23.19,-30.06,-89.81,294.88,69.19,-77.0,0.62,0.54,-0.41,0.4
27214.0,-3.16,8.62,-3.31,-0.41,-0.28,-0.28,-14.69,-1.88,1.69,19.19,-16.25,-108.81,0.58,0.8,0.11,-0.1,9.21,4.02,0.12,0.32,-0.09,-0.38,26.38,-23.63,-95.38,299.69,64.0,-83.81,0.63,0.57,-0.39,0.36
27267.0,-2.71,8.5,-3.13,0.05,-0.45,-0.26,-18.19,-18.94,3.0,19.63,-16.38,-107.75,0.59,0.8,0.1,-0.1,8.58,4.59,0.06,0.19,-0.35,-0.1,25.25,-26.94,-95.31,303.81,59.5,-87.88,0.63,0.6,-0.37,0.34
27320.0,-2.2,8.57,-3.42,0.45,-0.31,-0.48,-16.0,-12.06,2.06,20.13,-16.5,-106.63,0.59,0.79,0.1,-0.11,8.08,5.17,-0.41,0.05,-0.46,-0.33,21.25,-23.75,-95.06,308.13,54.88,-90.88,0.63,0.62,-0.34,0.31
27373.0,-3.38,8.74,-2.7,-0.59,-0.31,-0.2,-23.81,-13.13,4.0,20.25,-16.5,-105.38,0.6,0.79,0.1,-0.11,7.39,5.94,-0.65,-0.16,-0.3,-0.31,20.06,-23.31,-90.63,312.5,50.38,-93.13,0.64,0.64,-0.32,0.28
27427.0,-2.57,8.76,-2.75,0.24,-0.35,-0.48,-23.19,-25.63,2.56,21.19,-16.69,-103.69,0.61,0.78,0.09,-0.11,6.83,6.54,-0.89,-0.17,-0.18,-0.2,19.44,-20.31,-89.88,317.69,45.0,-95.06,0.64,0.67,-0.3,0.25
27482.0,-3.14,8.98,-2.03,-0.38,-0.21,-0.04,-26.19,-7.31,17.13,21.19,-16.31,-102.13,0.62,0.77,0.08,-0.12,5.68,7.12,-0.83,-0.89,-0.53,-0.21,19.19,-11.88,-84.0,322.5,40.0,-96.44,0.64,0.69,-0.27,0.22
27541.0,-1.52,8.77,-2.09,1.1,-0.51,-0.35,-23.06,-15.75,17.0,20.75,-15.5,-100.56,0.63,0.76,0.07,-0.12,5.81,6.81,-1.17,0.04,-1.04,-0.15,22.0,-9.63,-82.81,326.13,36.0,-97.38,0.64,0.7,-0.24,0.19
27599.0,-2.59,8.93,-2.06,-0.12,-0.57,-0.66,-27.56,-7.69,21.5,19.5,-14.38,-98.94,0.64,0.76,0.06,-0.11,4.47,7.71,-1.89,-0.64,-0.55,-0.64,22.25,-3.88,-77.44,330.31,31.44,-98.56,0.64,0.72,-0.22,0.17
27656.0,-1.87,8.66,-1.93,0.4,-0.78,-0.68,-26.81,-3.75,21.13,18.38,-13.19,-97.25,0.65,0.75,0.05,-0.11,4.32,8.29,-1.83,-0.11,-0.33,-0.41,14.88,0.44,-81.44,334.25,26.88,-99.25,0.64,0.73,-0.19,0.15
27712.0,-2.35,9.1,-1.71,-0.31,-0.43,-0.73,-29.81,3.25,26.56,16.75,-12.0,-95.81,0.66,0.74,0.05,-0.1,3.3,9.3,-1.43,-0.53,0.4,0.0,8.88,16.63,-81.81,337.25,23.06,-99.19,0.64,0.74,-0.16,0.13
27764.0,-1.95,8.94,-0.81,-0.13,-0.66,-0.08,-31.94,-9.25,29.56,15.19,-10.63,-94.31,0.67,0.73,0.04,-0.09,3.0,8.85,-1.45,-0.24,-0.28,0.0,4.25,17.69,-79.13,340.31,19.31,-99.0,0.64,0.75,-0.13,0.11
27816.0,-1.48,9.25,-0.84,0.05,-0.41,-0.34,-22.38,4.63,35.06,13.31,-9.0,-92.94,0.68,0.72,0.03,-0.08,2.3,9.05,-1.12,-0.35,-0.27,0.32,3.5,15.38,-76.19,343.06,15.75,-98.75,0.65,0.75,-0.09,0.09
27868.0,-0.09,8.69,-0.19,1.14,-1.02,0.23,-22.06,-7.13,33.13,11.13,-6.94,-92.31,0.69,0.72,0.02,-0.07,1.77,8.8,-0.87,0.25,-0.82,0.57,7.88,15.94,-69.81,346.06,11.75,-98.81,0.65,0.76,-0.07,0.08
27920.0,-0.24,9.1,-0.2,0.98,-0.51,-0.1,-18.81,-1.19,29.13,9.5,-5.44,-91.44,0.7,0.72,0.01,-0.06,2.23,8.87,-1.21,0.86,-0.79,0.6,4.0,19.94,-61.5,348.25,8.88,-98.88,0.65,0.76,-0.04,0.07
27971.0,0.39,9.22,0.11,0.87,-0.47,0.37,-14.81,-3.5,22.13,8.25,-4.19,-90.69,0.7,0.71,0.0,-0.05,2.28,8.86,-0.76,1.16,-0.76,0.71,-0.44,5.63,-48.56,350.0,6.5,-98.69,0.65,0.76,-0.02,0.06
28022.0,1.25,8.88,0.05,1.86,-0.9,0.05,-11.19,12.38,10.19,7.44,-3.5,-90.0,0.71,0.71,0.0,-0.05,2.34,8.98,-0.91,1.49,-0.66,0.56,4.5,8.25,-32.69,351.25,4.94,-98.63,0.65,0.76,-0.01,0.05
29220.0,0.77,9.39,-2.28,0.54,-0.34,-1.13,6.81,10.81,0.06,355.94,0.44,-97.31,0.66,0.75,0.02,0.02,0.45,9.23,-3.65,0.43,-0.2,-1.0,2.06,13.75,-4.31,352.13,0.13,-105.63,0.6,0.8,0.05,0.04
29271.0,-0.01,9.6,-1.84,-0.1,-0.11,-0.61,0.06,1.0,-0.94,355.69,0.44,-97.38,0.66,0.75,0.02,0.02,-0.51,9.44,-3.14,-0.55,0.0,-0.48,-0.19,3.56,-0.5,351.56,0.19,-105.69,0.6,0.8,0.06,0.04
29323.0,-0.5,9.18,-1.38,-0.58,-0.54,-0.15,-6.19,-9.81,2.94,355.94,0.5,-97.13,0.66,0.75,0.02,0.02,-0.54,9.33,-2.41,-0.53,-0.1,0.23,-3.0,-22.5,-3.63,352.38,0.0,-105.63,0.6,0.79,0.05,0.04
